zcta,name,city,county,state,median_hh_income,median_age,total_households,total_pop,male_pop,pop_25plus,bachelors,masters,professional,doctorate
03440,ZCTA5 03440,Antrim,Hillsborough,NH,100833,43.6,1094,2900,1560,2090,446,189,58,29
03441,ZCTA5 03441,Ashuelot,Cheshire,NH,31750,44.4,144,357,172,266,53,49,0,10
03442,ZCTA5 03442,Bennington,Hillsborough,NH,73519,36.9,680,1515,851,1132,238,79,24,3
03443,ZCTA5 03443,Chesterfield,Cheshire,NH,-666666666,61.0,203,303,201,303,63,0,19,0
03444,ZCTA5 03444,Dublin,Cheshire,NH,96516,51.4,627,1686,788,1260,331,205,54,22
03445,ZCTA5 03445,East Sullivan,Cheshire,NH,96750,44.0,283,687,344,547,77,33,24,11
03446,ZCTA5 03446,East Swanzey,Cheshire,NH,78451,50.9,2901,6535,3153,5117,865,397,31,29
03447,ZCTA5 03447,Fitzwilliam,Cheshire,NH,85733,51.6,1013,2287,1203,1897,385,200,10,25
03448,ZCTA5 03448,Gilsum,Cheshire,NH,70000,44.3,310,871,452,625,65,38,5,8
03449,ZCTA5 03449,Hancock,Hillsborough,NH,85000,55.3,780,1785,902,1398,400,271,37,79
03450,ZCTA5 03450,Harrisville,Cheshire,NH,89737,56.6,416,977,461,792,221,136,16,7
03451,ZCTA5 03451,Hinsdale,Cheshire,NH,67054,50.9,1594,3965,2090,3044,372,72,0,24
03452,ZCTA5 03452,Jaffrey,Cheshire,NH,82167,43.8,2026,5363,2738,3844,754,295,125,25
03455,ZCTA5 03455,Marlborough,Cheshire,NH,70850,41.9,957,2292,1024,1616,356,191,14,17
03456,ZCTA5 03456,Marlow,Cheshire,NH,103333,47.7,314,803,364,570,83,51,16,3
03457,ZCTA5 03457,Munsonville,Cheshire,NH,92143,50.6,298,773,372,564,201,96,14,10
03458,ZCTA5 03458,Peterborough,Hillsborough,NH,98067,51.6,3065,6864,3517,5346,1546,995,99,332
03461,ZCTA5 03461,Rindge,Cheshire,NH,97794,35.8,1972,6446,3165,3998,741,443,79,102
03462,ZCTA5 03462,Spofford,Cheshire,NH,109864,44.2,626,1532,885,1111,244,314,88,17
03464,ZCTA5 03464,Stoddard,Cheshire,NH,87917,51.4,365,927,446,741,136,53,4,2
03465,ZCTA5 03465,Troy,Cheshire,NH,57500,39.6,758,1889,950,1414,258,102,0,20
03466,ZCTA5 03466,West Chesterfiel,Cheshire,NH,106994,40.6,537,1742,914,1280,229,132,32,20
03467,ZCTA5 03467,Westmoreland,Cheshire,NH,94609,55.6,885,2042,890,1624,479,234,56,20
03470,ZCTA5 03470,Richmond,Cheshire,NH,67130,42.8,1866,4925,2404,3435,370,181,22,9
03561,ZCTA5 03561,Littleton,Grafton,NH,50881,43.9,2758,6021,2864,4518,687,289,228,8
03570,ZCTA5 03570,Berlin,Coos,NH,41638,44.2,3638,9485,5621,7276,741,179,109,47
03574,ZCTA5 03574,Bethlehem,Grafton,NH,81781,54.3,1025,2528,1109,2093,403,411,40,8
03575,ZCTA5 03575,Bretton Woods,Coos,NH,-666666666,-666666666.0,0,0,0,0,0,0,0,0
03576,ZCTA5 03576,Colebrook,Coos,NH,49205,56.3,1337,2660,1414,2208,279,67,16,28
03579,ZCTA5 03579,Errol,Coos,NH,60000,62.6,204,417,222,361,22,12,0,2
03580,ZCTA5 03580,Franconia,Grafton,NH,73011,58.4,585,1425,740,1155,310,221,68,28
03581,ZCTA5 03581,Gorham,Coos,NH,58484,53.0,1623,3285,1643,2693,420,229,33,51
03582,ZCTA5 03582,Groveton,Coos,NH,51352,49.8,923,2062,954,1525,140,29,6,0
03583,ZCTA5 03583,Jefferson,Coos,NH,63765,58.7,491,972,465,790,213,40,19,3
03584,ZCTA5 03584,Lancaster,Coos,NH,75987,45.6,1446,3440,1697,2522,416,168,51,28
03585,ZCTA5 03585,Lisbon,Grafton,NH,68068,48.9,1043,2557,1314,1884,392,139,23,14
03586,ZCTA5 03586,,,,124500,60.4,252,633,247,540,88,147,36,26
03588,ZCTA5 03588,Milan,Coos,NH,71538,51.8,718,1609,844,1221,155,72,15,8
03590,ZCTA5 03590,North Stratford,Coos,NH,48611,49.9,456,1193,699,846,50,10,10,3
03592,ZCTA5 03592,Pittsburg,Coos,NH,59167,60.0,518,1023,563,897,96,32,0,7
03593,ZCTA5 03593,,,,95556,55.0,178,408,234,363,126,95,17,11
03595,ZCTA5 03595,Twin Mountain,Coos,NH,77500,57.8,418,795,381,705,148,67,12,2
03597,ZCTA5 03597,West Stewartstown,Coos,NH,59792,44.1,239,670,289,481,34,0,0,0
03598,ZCTA5 03598,Whitefield,Coos,NH,60504,49.9,1457,3463,1638,2669,346,277,51,14
03601,ZCTA5 03601,Acworth,Sullivan,NH,74167,31.5,114,478,253,293,47,11,17,0
03602,ZCTA5 03602,Alstead,Cheshire,NH,56696,51.1,957,2364,1160,1857,358,117,14,35
03603,ZCTA5 03603,Charlestown,Sullivan,NH,47259,49.6,1996,5218,2585,3966,596,159,47,17
03604,ZCTA5 03604,Drewsville,Cheshire,NH,-666666666,-666666666.0,0,0,0,0,0,0,0,0
03605,ZCTA5 03605,East Lempster,Sullivan,NH,92500,42.8,304,934,448,669,84,42,18,8
03607,ZCTA5 03607,South Acworth,Sullivan,NH,88333,41.9,90,320,129,252,10,18,9,6
03608,ZCTA5 03608,Walpole,Cheshire,NH,86042,41.5,1191,3093,1509,2128,443,183,42,18
03609,ZCTA5 03609,North Walpole,Cheshire,NH,79318,37.4,236,558,290,401,90,38,0,0
03740,ZCTA5 03740,Bath,Grafton,NH,64904,53.6,431,1077,567,854,164,65,19,0
03741,ZCTA5 03741,Canaan,Grafton,NH,80000,45.8,1548,4164,2039,3310,527,287,18,47
03743,ZCTA5 03743,Claremont,Sullivan,NH,53957,44.4,5335,13647,6853,9989,1503,600,47,127
03745,ZCTA5 03745,Cornish,Sullivan,NH,86779,54.3,762,1914,947,1567,392,195,37,25
03748,ZCTA5 03748,Enfield,Grafton,NH,91995,52.3,2037,4547,2353,3663,825,476,202,151
03750,ZCTA5 03750,Etna,Grafton,NH,207625,38.5,307,1035,557,602,153,208,94,58
03751,ZCTA5 03751,Georges Mills,Sullivan,NH,38497,70.3,177,374,220,348,40,86,0,0
03752,ZCTA5 03752,Goshen,Sullivan,NH,59896,50.5,303,1077,457,811,99,36,9,2
03753,ZCTA5 03753,Grantham,Sullivan,NH,114201,52.3,1159,3407,1468,2375,694,630,89,0
03755,ZCTA5 03755,Hanover,Grafton,NH,152865,26.2,2766,10170,4993,5136,1265,1521,697,911
03765,ZCTA5 03765,Haverhill,Grafton,NH,74000,49.7,136,469,172,387,30,45,15,39
03766,ZCTA5 03766,Lebanon,Grafton,NH,95938,39.4,4286,10334,5098,7907,1815,1236,430,755
03768,ZCTA5 03768,Lyme,Grafton,NH,135982,50.7,625,1684,836,1255,305,294,113,133
03770,ZCTA5 03770,Meriden,Sullivan,NH,155526,27.4,158,638,330,343,103,40,52,0
03771,ZCTA5 03771,Monroe,Grafton,NH,78958,50.7,335,856,496,648,107,25,8,4
03773,ZCTA5 03773,Newport,Sullivan,NH,74523,46.4,2943,7758,4089,5972,1135,325,2,57
03774,ZCTA5 03774,North Haverhill,Grafton,NH,47188,51.9,674,1770,816,1362,58,33,24,2
03777,ZCTA5 03777,Orford,Grafton,NH,82625,48.7,563,1313,702,1035,210,129,44,59
03779,ZCTA5 03779,Piermont,Grafton,NH,88438,42.6,307,849,439,599,125,83,24,23
03780,ZCTA5 03780,Pike,Grafton,NH,-666666666,58.3,235,637,387,546,90,148,0,0
03781,ZCTA5 03781,Plainfield,Sullivan,NH,107969,45.9,673,1840,850,1402,325,272,31,30
03782,ZCTA5 03782,Sunapee,Sullivan,NH,116048,49.3,968,3074,1801,2501,428,477,72,46
03784,ZCTA5 03784,West Lebanon,Grafton,NH,72114,36.4,1813,4181,1894,3148,1161,537,10,220
03785,ZCTA5 03785,Woodsville,Grafton,NH,57216,42.4,813,2154,984,1594,132,103,4,0
03801,ZCTA5 03801,Newington,Rockingham,NH,100839,42.9,10814,23102,11288,17884,7125,3032,670,435
03809,ZCTA5 03809,Alton,Belknap,NH,86116,47.0,1350,3617,1885,2640,357,270,9,8
03810,ZCTA5 03810,Alton Bay,Belknap,NH,139848,54.2,890,2286,1009,1727,490,140,0,0
03811,ZCTA5 03811,Atkinson,Rockingham,NH,137674,53.2,2908,7154,3749,5469,1345,682,45,100
03812,ZCTA5 03812,Bartlett,Carroll,NH,39241,57.8,506,979,576,823,188,152,0,0
03813,ZCTA5 03813,Center Conway,Carroll,NH,57340,57.1,1727,3655,1923,2949,669,179,6,61
03814,ZCTA5 03814,Center Ossipee,Carroll,NH,71318,45.5,964,2507,1378,1854,329,59,11,0
03816,ZCTA5 03816,Center Tuftonbor,Carroll,NH,75323,47.2,598,1469,755,1043,256,142,0,0
03817,ZCTA5 03817,Chocorua,Carroll,NH,55904,33.6,288,882,382,531,174,56,0,0
03818,ZCTA5 03818,Conway,Carroll,NH,69071,41.6,1492,3751,1962,2615,746,301,48,0
03819,ZCTA5 03819,Danville,Rockingham,NH,117396,44.9,1653,4234,1998,3162,863,175,9,29
03820,ZCTA5 03820,Madbury,Strafford,NH,90868,37.2,14624,32925,16341,23746,7863,3455,419,296
03823,ZCTA5 03823,,,,165583,37.7,688,2213,1027,1400,404,226,106,67
03824,ZCTA5 03824,Lee,Strafford,NH,98190,20.7,3000,15073,7271,4350,1551,1188,160,420
03825,ZCTA5 03825,Barrington,Strafford,NH,103258,39.0,3401,9339,4764,6378,1803,940,87,77
03826,ZCTA5 03826,East Hampstead,Rockingham,NH,108750,39.6,1197,3022,1420,2087,521,242,10,33
03827,ZCTA5 03827,South Hampton,Rockingham,NH,124464,51.1,1159,3164,1644,2400,610,382,106,22
03830,ZCTA5 03830,East Wakefield,Carroll,NH,64375,58.5,642,1350,771,1110,112,59,43,0
03832,ZCTA5 03832,Eaton Center,Carroll,NH,67813,59.9,158,355,179,312,123,29,6,2
03833,ZCTA5 03833,Brentwood,Rockingham,NH,103734,46.2,9115,22543,10500,16628,5192,2788,659,468
03835,ZCTA5 03835,Farmington,Strafford,NH,60962,42.6,2918,6777,3120,4870,553,340,15,11
03836,ZCTA5 03836,Freedom,Carroll,NH,74167,58.8,576,1336,629,1056,254,150,8,2
03837,ZCTA5 03837,Gilmanton Iron W,Belknap,NH,110562,46.9,690,1622,898,1279,282,154,41,0
03838,ZCTA5 03838,Glen,Carroll,NH,100701,57.2,465,1097,594,974,185,83,88,0
03839,ZCTA5 03839,Gonic,Strafford,NH,81297,39.9,1577,3856,1950,2692,448,178,0,30
03840,ZCTA5 03840,Greenland,Rockingham,NH,143625,46.9,1540,4052,2098,2976,1093,353,66,35
03841,ZCTA5 03841,Hampstead,Rockingham,NH,106679,51.2,2617,6227,2961,4762,1086,621,46,33
03842,ZCTA5 03842,Hampton,Rockingham,NH,92745,53.7,7304,16123,7899,12948,3460,1671,259,204
03844,ZCTA5 03844,Hampton Falls,Rockingham,NH,152045,46.2,874,2375,1275,1733,610,237,74,48
03845,ZCTA5 03845,Intervale,Carroll,NH,57554,61.5,701,1078,527,1032,118,301,0,0
03846,ZCTA5 03846,Jackson,Carroll,NH,93984,53.8,497,1144,492,930,279,228,10,15
03847,ZCTA5 03847,Kearsarge,Carroll,NH,-666666666,76.5,123,192,125,192,89,0,59,0
03848,ZCTA5 03848,Kingston,Rockingham,NH,90074,50.6,2751,6226,3385,4760,1050,458,48,17
03849,ZCTA5 03849,Madison,Carroll,NH,95446,43.9,491,1360,504,985,119,131,24,22
03850,ZCTA5 03850,Melvin Village,Carroll,NH,-666666666,60.3,90,130,63,130,8,0,0,0
03851,ZCTA5 03851,Milton,Strafford,NH,86392,42.6,1553,4195,2212,2917,372,161,0,40
03852,ZCTA5 03852,Milton Mills,Strafford,NH,-666666666,49.4,111,314,152,260,76,9,0,0
03853,ZCTA5 03853,Mirror Lake,Carroll,NH,96439,66.0,394,824,399,765,187,130,32,26
03854,ZCTA5 03854,New Castle,Rockingham,NH,164167,57.4,430,904,486,721,306,132,43,30
03855,ZCTA5 03855,New Durham,Strafford,NH,97000,43.9,1004,2711,1380,1985,446,124,40,17
03856,ZCTA5 03856,Newfields,Rockingham,NH,184688,45.1,637,1985,1129,1395,471,297,97,25
03857,ZCTA5 03857,Newmarket,Rockingham,NH,98002,38.5,4203,9400,4921,6998,2278,986,59,147
03858,ZCTA5 03858,Newton,Rockingham,NH,141328,47.0,1789,4808,2394,3673,848,293,25,73
03860,ZCTA5 03860,North Conway,Carroll,NH,67105,46.1,1924,4040,1964,3276,642,501,69,29
03861,ZCTA5 03861,,,,116350,48.1,1839,4547,2212,3379,776,787,108,202
03862,ZCTA5 03862,North Hampton,Rockingham,NH,116034,51.1,1990,4552,2221,3431,924,683,99,51
03864,ZCTA5 03864,Ossipee,Carroll,NH,66563,59.1,720,1934,1096,1683,233,138,0,0
03865,ZCTA5 03865,Plaistow,Rockingham,NH,103788,42.3,3207,7843,3754,5684,1131,701,32,126
03867,ZCTA5 03867,Rochester,Strafford,NH,74194,44.2,9392,22349,11217,16232,2953,927,121,72
03868,ZCTA5 03868,East Rochester,Strafford,NH,70905,43.3,2573,6368,3284,4490,1085,244,70,57
03869,ZCTA5 03869,Rollinsford,Strafford,NH,80921,37.8,1000,2427,950,1775,451,187,32,4
03870,ZCTA5 03870,Rye,Rockingham,NH,137250,55.4,2253,5170,2637,4064,1514,490,238,113
03871,ZCTA5 03871,Rye Beach,Rockingham,NH,-666666666,63.6,193,356,165,300,121,52,10,41
03872,ZCTA5 03872,Sanbornville,Carroll,NH,99044,49.6,1663,4020,2107,3104,473,483,34,24
03873,ZCTA5 03873,Sandown,Rockingham,NH,125888,38.8,2206,6536,3086,4447,700,544,64,15
03874,ZCTA5 03874,Seabrook,Rockingham,NH,85767,50.4,3803,8614,4432,6867,1107,434,46,26
03875,ZCTA5 03875,Silver Lake,Carroll,NH,94911,47.4,450,1236,779,929,250,57,19,7
03878,ZCTA5 03878,Somersworth,Strafford,NH,75833,38.2,5284,12088,6132,9044,1769,654,27,63
03882,ZCTA5 03882,South Effingham,Carroll,NH,76667,39.1,534,1760,771,1233,128,109,3,10
03883,ZCTA5 03883,South Tamworth,Carroll,NH,75893,32.6,189,583,297,418,139,92,0,11
03884,ZCTA5 03884,Strafford,Strafford,NH,133889,51.1,1440,4261,2012,3235,947,292,19,47
03885,ZCTA5 03885,Stratham,Rockingham,NH,126830,41.5,3047,7715,3611,5628,2234,970,127,183
03886,ZCTA5 03886,Tamworth,Carroll,NH,75978,46.0,512,1278,613,970,318,11,11,3
03887,ZCTA5 03887,Union,Strafford,NH,92750,38.7,681,1954,1007,1329,168,43,4,3
03890,ZCTA5 03890,West Ossipee,Carroll,NH,-666666666,35.6,8,51,14,33,17,0,0,0
03894,ZCTA5 03894,Wolfeboro,Carroll,NH,75976,56.7,2806,6528,3001,5287,1233,775,96,72
03897,ZCTA5 03897,Wonalancet,Carroll,NH,-666666666,-666666666.0,3,5,3,5,0,5,0,0
03901,ZCTA5 03901,Berwick,York,ME,80147,40.9,3444,7991,3858,5629,1141,545,43,151
03902,ZCTA5 03902,Cape Neddick,York,ME,104018,43.9,1024,2607,1408,1788,511,349,48,24
03903,ZCTA5 03903,Eliot,York,ME,92474,50.1,2747,6848,3469,5228,1278,718,138,13
03904,ZCTA5 03904,Kittery,York,ME,73407,51.5,4007,8113,3763,6593,1753,508,208,104
03905,ZCTA5 03905,Kittery Point,York,ME,130100,48.6,842,1990,930,1543,342,401,107,35
03906,ZCTA5 03906,North Berwick,York,ME,90785,45.9,2042,5003,2268,3587,875,158,38,27
03907,ZCTA5 03907,Ogunquit,York,ME,100455,64.9,582,1257,641,1086,496,130,13,12
03908,ZCTA5 03908,South Berwick,York,ME,96701,40.5,2797,7521,3760,5218,1313,454,80,34
03909,ZCTA5 03909,York,York,ME,106616,51.5,4566,10811,5113,8277,2467,1354,284,91
03910,ZCTA5 03910,York Beach,York,ME,-666666666,-666666666.0,0,0,0,0,0,0,0,0
03911,ZCTA5 03911,York Harbor,York,ME,108623,60.8,85,315,157,315,90,0,0,0
04001,ZCTA5 04001,Acton,York,ME,68482,53.4,1111,2671,1510,2174,459,123,36,8
04002,ZCTA5 04002,Alfred,York,ME,65993,51.5,3121,7618,3943,6184,772,308,135,24
04003,ZCTA5 04003,Bailey Island,Cumberland,ME,-666666666,61.8,68,123,68,103,8,0,0,15
04005,ZCTA5 04005,Arundel,York,ME,65485,37.2,10359,24590,12338,17303,3141,1045,187,160
04006,ZCTA5 04006,Biddeford Pool,York,ME,250001,70.6,38,75,39,75,65,10,0,0
04008,ZCTA5 04008,Bowdoinham,Sagadahoc,ME,101223,46.2,1269,3083,1526,2476,590,323,17,33
04009,ZCTA5 04009,Bridgton,Cumberland,ME,78546,48.0,2403,5366,2693,4164,929,436,84,44
04010,ZCTA5 04010,Brownfield,Oxford,ME,55532,39.8,634,1741,820,1093,202,55,20,0
04011,ZCTA5 04011,Birch Island,Cumberland,ME,71236,41.3,8695,21691,10626,14910,3873,2501,512,615
04015,ZCTA5 04015,Casco,Cumberland,ME,60708,51.1,1835,3657,1754,3006,633,356,23,86
04017,ZCTA5 04017,Chebeague Island,Cumberland,ME,58571,55.6,306,597,289,430,131,76,28,21
04019,ZCTA5 04019,Cliff Island,Cumberland,ME,-666666666,67.6,38,55,16,55,12,13,13,0
04020,ZCTA5 04020,Cornish,York,ME,66528,41.1,753,1881,1031,1453,212,69,28,0
04021,ZCTA5 04021,Cumberland Cente,Cumberland,ME,140887,39.4,2346,6633,3249,4538,1435,840,578,217
04022,ZCTA5 04022,Denmark,Oxford,ME,66016,51.6,463,1131,550,845,160,51,32,0
04024,ZCTA5 04024,East Baldwin,Cumberland,ME,63700,53.5,182,432,208,349,26,15,2,3
04027,ZCTA5 04027,West Lebanon,York,ME,96173,38.7,2302,6499,3048,4404,350,160,21,0
04029,ZCTA5 04029,North Sebago,Cumberland,ME,69375,38.5,855,2011,1215,1387,171,113,29,27
04030,ZCTA5 04030,East Waterboro,York,ME,82917,34.6,840,2473,1070,1502,338,122,0,0
04032,ZCTA5 04032,Freeport,Cumberland,ME,95398,47.5,3413,8700,4105,6516,1702,1532,279,93
04037,ZCTA5 04037,Fryeburg,Oxford,ME,50388,47.5,1487,3820,1883,2760,350,239,11,2
04038,ZCTA5 04038,Gorham,Cumberland,ME,103152,36.5,6043,17999,8408,11388,3455,1014,202,171
04039,ZCTA5 04039,Gray,Cumberland,ME,91092,41.2,3445,7893,4056,6017,1938,528,61,31
04040,ZCTA5 04040,Harrison,Cumberland,ME,55476,53.9,1442,3044,1530,2534,427,239,16,12
04041,ZCTA5 04041,Hiram,Oxford,ME,57778,38.9,610,1644,745,1163,175,50,9,16
04042,ZCTA5 04042,Hollis Center,York,ME,84219,46.8,1869,4766,2369,3610,793,218,7,14
04043,ZCTA5 04043,Kennebunk,York,ME,96814,54.9,5136,11566,5649,9142,2238,1377,379,346
04046,ZCTA5 04046,Kennebunkport,York,ME,93810,50.2,3200,7965,3866,6074,1524,645,216,126
04047,ZCTA5 04047,Kezar Falls,York,ME,72368,44.0,694,1720,863,1169,200,65,6,13
04048,ZCTA5 04048,Limerick,York,ME,84464,39.9,1190,3244,1731,2294,336,119,27,14
04049,ZCTA5 04049,Limington,York,ME,76991,47.8,1509,3920,2021,3190,588,110,0,0
04050,ZCTA5 04050,Long Island,Cumberland,ME,101250,44.1,126,282,121,211,67,36,3,2
04051,ZCTA5 04051,Lovell,Oxford,ME,72361,52.2,567,1436,671,1112,232,122,14,3
04055,ZCTA5 04055,Naples,Cumberland,ME,66635,51.2,2045,3928,2260,3115,601,303,12,89
04056,ZCTA5 04056,Newfield,York,ME,49000,61.2,42,106,48,89,5,15,0,0
04057,ZCTA5 04057,North Bridgton,Cumberland,ME,-666666666,20.1,0,105,105,6,0,0,0,0
04061,ZCTA5 04061,North Waterboro,York,ME,81487,34.5,973,2909,1640,1703,306,45,0,0
04062,ZCTA5 04062,Windham,Cumberland,ME,92813,41.8,7507,18648,9614,14341,4425,896,143,340
04063,ZCTA5 04063,Ocean Park,York,ME,42708,69.3,393,617,246,578,215,109,41,28
04064,ZCTA5 04064,Old Orchard Beac,York,ME,63160,55.8,4831,8423,4139,7400,1693,703,215,154
04066,ZCTA5 04066,Orrs Island,Cumberland,ME,-666666666,62.5,345,644,267,532,54,87,54,28
04068,ZCTA5 04068,Porter,Oxford,ME,53578,47.2,569,1497,756,1161,122,49,7,0
04069,ZCTA5 04069,Pownal,Cumberland,ME,100750,43.5,620,1600,796,1155,381,116,30,7
04071,ZCTA5 04071,Raymond,Cumberland,ME,83237,47.5,2173,4958,2437,3794,1036,499,125,68
04072,ZCTA5 04072,Saco,York,ME,81326,43.2,8872,20446,10006,15283,3778,1872,362,248
04073,ZCTA5 04073,Sanford,York,ME,70605,39.0,7013,17389,8213,12325,1691,455,89,129
04074,ZCTA5 04074,Scarborough,Cumberland,ME,114395,47.3,9054,22098,10665,16376,5658,2095,806,444
04076,ZCTA5 04076,Shapleigh,York,ME,81969,42.9,1085,2926,1492,2033,307,148,23,5
04079,ZCTA5 04079,South Harpswell,Cumberland,ME,83077,60.7,2128,4250,1932,3577,1108,615,236,66
04083,ZCTA5 04083,Springvale,York,ME,80962,41.6,2006,4597,2316,3408,736,260,116,29
04084,ZCTA5 04084,Standish,Cumberland,ME,89375,41.2,2624,7345,3630,4886,1137,455,50,18
04085,ZCTA5 04085,Steep Falls,Cumberland,ME,94318,41.5,998,3107,1320,1999,208,218,38,7
04086,ZCTA5 04086,Pejepscot,Sagadahoc,ME,75978,47.4,4181,9566,4491,7316,1687,810,248,305
04087,ZCTA5 04087,Waterboro,York,ME,90922,46.1,904,2597,1189,1783,336,17,0,0
04088,ZCTA5 04088,Waterford,Oxford,ME,57813,53.5,514,1127,589,940,117,88,0,8
04090,ZCTA5 04090,Wells,York,ME,75705,50.9,4949,11365,5464,8602,1885,870,145,52
04091,ZCTA5 04091,West Baldwin,Cumberland,ME,78750,48.4,297,740,390,570,63,38,26,0
04092,ZCTA5 04092,Westbrook,Cumberland,ME,81198,37.7,8910,20339,9813,15429,4041,1389,289,213
04093,ZCTA5 04093,West Buxton,York,ME,76364,44.7,3402,8408,4185,6021,1152,522,32,0
04095,ZCTA5 04095,Maplewood,York,ME,56136,49.1,676,1464,859,1147,180,74,0,0
04096,ZCTA5 04096,Yarmouth,Cumberland,ME,108063,41.3,3349,8984,4256,5974,2174,1088,560,95
04097,ZCTA5 04097,North Yarmouth,Cumberland,ME,118304,47.8,1535,4106,2102,3003,922,439,91,119
04101,ZCTA5 04101,Portland,Cumberland,ME,54513,36.7,10279,17832,9088,14647,4848,2366,634,295
04102,ZCTA5 04102,Portland,Cumberland,ME,77350,36.7,8096,17501,8505,13116,4858,2193,595,394
04103,ZCTA5 04103,Portland,Cumberland,ME,81523,37.9,13286,31892,14974,23152,7648,3809,1077,545
04105,ZCTA5 04105,Falmouth,Cumberland,ME,143235,47.5,4894,12436,6060,8732,3122,1770,951,233
04106,ZCTA5 04106,South Portland,Cumberland,ME,81551,41.3,11883,26873,12896,19783,6282,2533,428,409
04107,ZCTA5 04107,Cape Elizabeth,Cumberland,ME,144250,48.6,3847,9519,4488,6809,2339,1520,901,382
04108,ZCTA5 04108,Peaks Island,Cumberland,ME,90893,59.3,471,859,392,790,264,147,74,33
04109,ZCTA5 04109,Portland,Cumberland,ME,-666666666,71.5,83,141,80,138,70,18,17,10
04110,ZCTA5 04110,Cumberland Fores,Cumberland,ME,152179,47.5,672,1810,908,1244,343,318,257,12
04210,ZCTA5 04210,Auburn,Androscoggin,ME,59659,39.4,10309,24038,11538,16288,2844,1050,380,137
04216,ZCTA5 04216,Andover,Oxford,ME,41750,54.9,259,622,266,512,52,6,4,0
04217,ZCTA5 04217,Bethel,Oxford,ME,42930,47.7,1543,3364,1782,2568,540,236,30,32
04219,ZCTA5 04219,Bryant Pond,Oxford,ME,54671,49.4,529,1269,677,967,161,47,5,4
04220,ZCTA5 04220,Buckfield,Oxford,ME,85819,39.6,1197,3445,1696,2283,314,106,5,19
04221,ZCTA5 04221,Canton,Oxford,ME,50417,39.9,321,1075,546,756,172,45,9,0
04222,ZCTA5 04222,Durham,Androscoggin,ME,89273,38.4,1663,4176,1917,3044,886,187,35,0
04224,ZCTA5 04224,Dixfield,Oxford,ME,58954,45.8,1143,2872,1364,2117,232,115,0,13
04226,ZCTA5 04226,East Andover,Oxford,ME,43000,58.4,36,81,39,70,26,0,4,0
04227,ZCTA5 04227,East Dixfield,Franklin,ME,21161,58.0,23,45,26,41,4,0,0,0
04231,ZCTA5 04231,East Stoneham,Oxford,ME,41875,57.9,114,282,128,235,53,28,2,0
04234,ZCTA5 04234,East Wilton,Franklin,ME,-666666666,-666666666.0,0,0,0,0,0,0,0,0
04236,ZCTA5 04236,Greene,Androscoggin,ME,92337,43.2,1701,4377,2281,3256,473,163,38,11
04237,ZCTA5 04237,Hanover,Oxford,ME,32222,52.7,118,234,147,180,41,20,0,0
04238,ZCTA5 04238,Hebron,Oxford,ME,79861,42.2,463,1260,662,965,122,52,3,6
04239,ZCTA5 04239,Jay,Franklin,ME,76587,40.5,1812,4637,2402,3416,551,183,0,37
04240,ZCTA5 04240,Lewiston,Androscoggin,ME,54317,39.5,15611,37577,18508,25524,3480,1601,261,196
04250,ZCTA5 04250,Lisbon,Androscoggin,ME,70096,36.9,1837,4698,2459,3130,394,249,0,0
04252,ZCTA5 04252,Lisbon Falls,Androscoggin,ME,69989,40.8,1901,4971,2482,3544,606,252,13,0
04253,ZCTA5 04253,Livermore,Androscoggin,ME,72935,47.2,798,1873,896,1380,194,87,0,7
04254,ZCTA5 04254,Livermore Falls,Androscoggin,ME,45724,38.4,1412,3061,1614,2136,285,31,0,0
04255,ZCTA5 04255,Locke Mills,Oxford,ME,54167,51.2,336,687,363,602,113,42,4,11
04256,ZCTA5 04256,Mechanic Falls,Androscoggin,ME,67426,35.8,1109,3094,1538,1932,283,46,0,0
04257,ZCTA5 04257,Mexico,Oxford,ME,44943,48.0,1152,2758,1340,2149,252,33,12,0
04258,ZCTA5 04258,Minot,Androscoggin,ME,90792,49.7,1119,2760,1286,2071,349,82,25,29
04259,ZCTA5 04259,Monmouth,Kennebec,ME,78864,46.3,1490,3410,1827,2625,426,370,14,108
04260,ZCTA5 04260,New Gloucester,Cumberland,ME,97939,43.7,2092,5705,3018,3927,857,401,15,18
04261,ZCTA5 04261,Newry,Oxford,ME,36250,60.6,164,311,171,263,45,17,0,6
04263,ZCTA5 04263,Leeds,Androscoggin,ME,76799,37.7,767,2267,1139,1468,188,105,3,6
04265,ZCTA5 04265,North Monmouth,Kennebec,ME,41619,44.6,335,697,410,500,85,36,0,0
04267,ZCTA5 04267,North Waterford,Oxford,ME,66500,60.4,18,36,22,32,1,5,0,0
04268,ZCTA5 04268,Norway,Oxford,ME,54135,49.5,1955,5113,2460,3921,563,350,69,16
04270,ZCTA5 04270,Oxford,Oxford,ME,72284,46.7,2304,6127,3173,4694,651,318,22,27
04271,ZCTA5 04271,Paris,Oxford,ME,-666666666,-666666666.0,0,0,0,0,0,0,0,0
04274,ZCTA5 04274,Poland Spring,Androscoggin,ME,100344,46.0,2375,5883,3002,4253,755,196,94,29
04275,ZCTA5 04275,Roxbury,Oxford,ME,52396,56.6,323,746,410,611,49,21,2,0
04276,ZCTA5 04276,Rumford,Oxford,ME,42845,51.6,2484,5871,3080,4622,606,130,43,0
04280,ZCTA5 04280,Sabattus,Androscoggin,ME,70536,43.1,2917,6935,3393,5034,523,103,43,77
